,T [K],Time [s],Hardness [HV],C,Mn,Si,Cr,V,W,dataset,DROP,Mo,Ni,Co,Al,Cu,Ti,N,B,S,Izod [J]
500,699.8166666666666,3600.0,265.4275780739636,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
501,810.9277778,3600.0,265.4692047,0.42,0.5,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
502,922.0388888888888,3600.0,266.81632017628607,0.39,0.87,0.25,0.86,0.004,0.0,Athavale,False,0.14,0.085,0.0,0.0,0.16,0.0,0.0,0.0,0.0,
503,673.15,3600.0,267.0815396,0.19,0.0,0.014,0.0,0.0,0.0,Tanino,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.003,
504,873.15,9000.0,267.6026473303125,0.56,0.0,0.0,0.0,0.0,0.0,Hollomon ,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
505,755.3722222222223,3600.0,268.1425514364516,0.19,0.5,0.0,0.0,0.075,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
506,873.15,3600.0,268.5624013,0.17,1.2,0.29,0.0,0.0,0.0,Goodall,False,0.0,0.0,0.0,0.03,0.0,0.024,0.004,0.0025,0.002,
507,810.9277777777778,3600.0,268.57742221989747,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
508,755.3722222,3600.0,268.8803924,0.2,1.22,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
509,973.0,120.0,269.0982184,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
510,973.15,90.0,270.0707229252988,0.56,0.0,0.0,0.0,0.0,0.0,Hollomon ,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
511,866.4833333,3600.0,270.6244245,0.43,0.78,0.22,0.74,0.0,0.0,handbook,False,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.033,76.87510168664245
512,866.4833333333333,3600.0,270.62442450799995,0.4,0.83,0.26,0.94,0.0,0.0,handbook,False,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.009,113.8890395357666
513,922.0388888888888,3600.0,270.62442450799995,0.39,0.76,0.25,0.65,0.0,0.0,handbook,False,0.08,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.026,131.5147242258257
514,922.0388888888888,3600.0,270.62442450799995,0.41,0.7,0.24,0.16,0.0,0.0,handbook,False,0.28,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.013,104.39828624111937
515,866.4833333333333,3600.0,270.62442450799995,0.51,0.8,0.35,0.95,0.18,0.0,handbook,False,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.015,52.19914312055968
516,866.4833333333333,3600.0,270.62442450799995,0.3,0.48,0.2,0.91,0.0,0.0,handbook,False,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.015,116.60068333423722
517,922.0388888888888,3600.0,270.62442450799995,0.39,0.68,0.31,0.08,0.0,0.0,handbook,False,0.24,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.012,97.2124301751722
518,810.9277777777778,3600.0,270.62442450799995,0.37,1.4,0.17,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,54.91078691903032
519,810.9277777777778,3600.0,270.62442450799995,0.54,0.69,0.19,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,29.421335213406365
520,977.5944444444444,3600.0,270.62442450799995,0.58,0.78,2.0,0.08,0.0,0.0,handbook,False,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.024,33.89554748088291
521,977.5944444444444,3600.0,270.62442450799995,0.5,0.76,0.21,0.95,0.0,0.0,handbook,False,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.012,104.39828624111937
522,810.9277777777778,3600.0,270.62442450799995,0.335,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,77.28184825641304
523,810.9277777777778,3600.0,270.62442450799995,0.515,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.52123217094203
524,810.9277777777778,3600.0,270.62442450799995,0.54,0.69,0.19,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,28.743424263788707
525,588.7055555555555,3600.0,270.62442450799995,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,10.846575193882533
526,477.5944444444444,3600.0,270.62442450799995,0.405,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06095775258962
527,866.4833333333333,3600.0,270.62442450799995,0.6,0.66,0.17,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,21.693150387765066
528,810.9277777777778,3600.0,270.62442450799995,0.6,0.66,0.17,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,20.337328488529742
529,699.8166666666666,3600.0,270.62442450799995,0.335,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,21.693150387765066
530,873.15,1800.0,270.7740916,0.17,1.2,0.29,0.0,0.0,0.0,Goodall,False,0.0,0.0,0.0,0.03,0.0,0.024,0.004,0.0025,0.002,
531,673.0,5400.0,271.8098751,0.22,0.0,0.0,0.0,0.0,0.0,Ohmura,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
532,755.3722222222223,3600.0,271.83814021933017,0.19,0.3,0.0,0.4,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
533,699.8166666666666,3600.0,271.90016388632057,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
534,699.8166666666666,3600.0,273.32007901213905,0.19,0.5,0.0,0.0,0.02,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
535,773.15,1800.0,273.364537782171,0.405,0.75,0.0,0.0,0.0,0.0,Taghizadeh,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
536,699.8166666666666,3600.0,273.4807729385828,0.2,0.5,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
537,755.3722222,3600.0,273.7212441,0.2,1.66,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
538,866.4833333333333,3600.0,274.2502592701045,0.19,0.5,0.0,0.0,0.18,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
539,810.9277777777778,3600.0,274.63933956487807,0.19,0.5,0.0,0.0,0.18,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
540,813.0,3600.0,275.0,0.405,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
541,698.0,3600.0,275.5,0.375,0.8,0.25,0.0,0.0,0.0,handbook,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
542,923.0,3600.0,275.5,0.6,0.875,0.25,0.8,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
543,923.0,3600.0,275.5,0.505,0.8,0.25,0.8,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
544,823.0,10800.0,276.2404992,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
545,923.0,3600.0,277.5,0.465,0.875,0.25,0.275,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,
546,923.0,120.0,277.6601845,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
547,866.4833333,3600.0,278.2097884,0.43,0.78,0.22,0.74,0.0,0.0,handbook,False,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.033,75.92602635717772
548,922.0388889,3600.0,278.2097884,0.49,0.75,0.25,0.8,0.0,0.0,handbook,False,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,79.99349205488367
549,977.5944444444444,3600.0,278.209788427,0.59,0.8,1.96,0.23,0.0,0.0,handbook,False,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,52.877054070177344
550,755.3722222222223,3600.0,278.209788427,0.3,0.48,0.2,0.91,0.0,0.0,handbook,False,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.015,103.72037529150172
551,866.4833333333333,3600.0,278.209788427,0.51,0.89,0.27,0.87,0.0,0.0,handbook,False,0.18,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.017,77.28184825641304
552,810.9277777777778,3600.0,278.209788427,0.6,0.66,0.17,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,19.659417538912088
553,866.4833333333333,3600.0,278.209788427,0.4,0.9,0.27,0.62,0.0,0.0,handbook,False,0.02,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.018,88.12842345029557
554,810.9277777777778,3600.0,278.209788427,0.4,0.9,0.27,0.62,0.0,0.0,handbook,False,0.02,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.018,87.45051250067792
555,922.0388888888888,3600.0,278.209788427,0.51,0.89,0.27,0.87,0.0,0.0,handbook,False,0.18,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.017,99.24616302402517
556,922.0388888888888,3600.0,278.209788427,0.4,0.68,0.28,0.74,0.0,0.0,handbook,False,0.25,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.013,116.87184771408428
557,866.4833333333333,3600.0,278.209788427,0.3,0.48,0.2,0.91,0.0,0.0,handbook,False,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.015,107.38109441943706
558,922.0388888888888,3600.0,278.209788427,0.4,0.83,0.26,0.94,0.0,0.0,handbook,False,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.009,114.56695048538424
559,866.4833333333333,3600.0,278.209788427,0.4,0.68,0.28,0.74,0.0,0.0,handbook,False,0.25,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.013,110.77064916752536
560,755.3722222222223,3600.0,278.209788427,0.6,0.66,0.17,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,14.91404089158848
561,866.4833333333333,3600.0,278.209788427,0.43,0.78,0.22,0.74,0.0,0.0,handbook,False,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.033,76.33277292694831
562,810.9277777777778,3600.0,278.209788427,0.39,0.68,0.31,0.08,0.0,0.0,handbook,False,0.24,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.012,86.77260155106025
563,922.0388888888888,3600.0,278.209788427,0.49,0.75,0.25,0.8,0.0,0.0,handbook,False,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,82.7051358533543
564,755.3722222222223,3600.0,278.209788427,0.29,0.85,0.25,0.44,0.0,0.0,handbook,False,0.19,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.021,99.65290959379575
565,866.4833333333333,3600.0,278.209788427,0.61,0.79,0.26,0.14,0.0,0.0,handbook,False,0.24,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.011,42.30164325614187
566,810.9277777777778,3600.0,278.209788427,0.54,0.69,0.19,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,57.21568414773036
567,810.9277777777778,3600.0,278.209788427,0.29,0.85,0.25,0.44,0.0,0.0,handbook,False,0.19,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.021,85.01003308205435
568,866.4833333333333,3600.0,278.209788427,0.29,0.85,0.25,0.44,0.0,0.0,handbook,False,0.19,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.021,90.4333206789956
569,810.9277777777778,3600.0,278.209788427,0.405,0.71,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06095775258962
570,533.15,3600.0,278.209788427,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,9.490753294647217
571,922.0388888888888,3600.0,278.209788427,0.51,0.8,0.35,0.95,0.18,0.0,handbook,False,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.015,70.09599219046586
572,866.4833333333333,3600.0,278.209788427,0.31,0.53,0.28,1.04,0.0,0.0,handbook,False,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.022,115.2448614350019
573,755.3722222222223,3600.0,278.209788427,0.515,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.38630077553013
574,755.3722222222223,3600.0,279.3178811998432,0.19,0.53,0.56,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
575,698.0,5400.0,279.6656519,0.41,0.0,0.0,0.0,0.0,0.0,Ohmura,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
576,923.0,3600.0,280.0,0.505,0.875,0.25,0.5,0.0,0.0,handbook,False,0.2,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
577,698.0,3600.0,280.0,0.515,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
578,478.0,3600.0,280.0,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,
579,813.0,3600.0,280.0,0.6,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
580,699.8166666666666,3600.0,280.0449717937704,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
581,648.0,5400.0,281.2368072,0.22,0.0,0.0,0.0,0.0,0.0,Ohmura,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
582,755.3722222222223,3600.0,281.8504045376715,0.19,0.3,0.0,0.63,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
583,699.8166666666666,3600.0,281.9494586388164,0.19,0.53,0.09,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
584,699.8166667,3600.0,282.9895472,0.2,0.35,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
585,923.0,3600.0,283.0,0.505,0.8,0.25,0.95,0.15,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
586,699.8166666666666,3600.0,283.08982953362425,0.19,0.5,0.0,0.0,0.052,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
587,873.0,600.0,283.9580869,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
588,873.0,300.0,284.5467732,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
589,755.3722222,3600.0,284.8659127,0.2,1.95,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
590,813.0,3600.0,285.0,0.405,0.8,0.25,0.8,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
591,923.0,3600.0,285.0,0.455,0.875,0.25,0.45,0.0,0.0,handbook,False,0.115,0.3,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,
592,923.0,3600.0,285.0,0.405,0.875,0.25,0.5,0.0,0.0,handbook,False,0.2,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
593,923.0,3600.0,285.0,0.405,0.7,0.225,0.8,0.0,0.0,handbook,False,0.25,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
594,813.0,3600.0,285.0,0.465,0.875,0.25,0.275,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
595,923.0,3600.0,285.0,0.455,0.875,0.25,0.5,0.0,0.0,handbook,False,0.2,0.55,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,
596,755.3722222222223,3600.0,285.1374372125697,0.2,0.5,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
597,699.8166667,3600.0,285.2079169,0.2,0.5,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
598,699.8166666666666,3600.0,286.32578169515017,0.2,0.5,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
599,755.3722222222223,3600.0,286.37538755009564,0.19,0.53,0.85,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
600,873.0,120.0,286.7588064,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
601,866.4833333,3600.0,286.9015406,0.49,0.75,0.25,0.8,0.0,0.0,handbook,False,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,78.90883453549542
602,922.0388888888888,3600.0,286.901540603,0.4,0.68,0.28,0.74,0.0,0.0,handbook,False,0.25,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.013,98.56825207440752
603,810.9277777777778,3600.0,286.901540603,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,67.79109496176582
604,922.0388888888888,3600.0,286.901540603,0.41,0.85,0.2,1.01,0.0,0.0,handbook,False,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.031,112.53321763653126
605,477.5944444444444,3600.0,286.901540603,0.44,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,9.490753294647217
606,755.3722222222223,3600.0,286.901540603,0.31,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.95650523347253
607,810.9277777777778,3600.0,286.901540603,0.61,0.79,0.26,0.14,0.0,0.0,handbook,True,0.24,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.011,27.11643798470633
608,699.8166666666666,3600.0,286.901540603,0.515,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96301317858886
609,866.4833333333333,3600.0,286.901540603,0.515,0.75,0.0,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.79109496176582
610,922.0388888888888,3600.0,286.901540603,0.48,0.86,0.31,0.53,0.0,0.0,handbook,False,0.24,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.016,106.7031834698194
611,810.9277777777778,3600.0,286.901540603,0.6,0.66,0.17,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,17.625684690059114
612,644.2611111111112,3600.0,286.901540603,0.335,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,17.625684690059114
613,866.4833333333333,3600.0,286.901540603,0.41,0.9,0.25,0.53,0.0,0.0,handbook,False,0.29,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,105.3473615705841
614,810.9277777777778,3600.0,286.901540603,0.41,0.9,0.25,0.53,0.0,0.0,handbook,False,0.29,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,49.08075275231846
615,922.0388888888888,3600.0,286.901540603,0.4,0.83,0.26,0.94,0.0,0.0,handbook,False,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.009,99.78849178371928
616,810.9277777777778,3600.0,286.901540603,0.6,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.40479418623569
617,810.9277777777778,3600.0,286.901540603,0.4,0.83,0.26,0.94,0.0,0.0,handbook,False,0.21,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.009,51.11448560117143
618,866.4833333333333,3600.0,286.901540603,0.4,0.9,0.27,0.62,0.0,0.0,handbook,False,0.02,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.018,77.28184825641304
619,866.4833333333333,3600.0,287.1129908987599,0.55,0.75,0.23,0.65,0.007,0.0,Athavale,False,0.022,0.085,0.0,0.0,0.19,0.0,0.0,0.0,0.0,
620,810.9277777777778,3600.0,287.1129908987599,0.29,0.51,0.24,0.86,0.002,0.0,Athavale,False,0.18,0.15,0.0,0.0,0.14,0.0,0.0,0.0,0.0,
621,866.4833333333333,3600.0,287.1129908987599,0.39,0.87,0.25,0.86,0.004,0.0,Athavale,False,0.14,0.085,0.0,0.0,0.16,0.0,0.0,0.0,0.0,
622,755.3722222222223,3600.0,288.06869372064034,0.18,0.3,0.0,0.0,0.0,0.0,Grange,False,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
623,823.0,2400.0,288.1316644,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
624,699.8166666666666,3600.0,288.3269997387119,0.19,0.5,0.0,0.0,0.075,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
625,473.15,3600.0,288.372093,0.026,0.0,0.0,0.0,0.0,0.0,Speich,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
626,823.0,3600.0,288.6356155,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
627,673.15,3600.0,289.5348837,0.18,0.0,0.0,0.0,0.0,0.0,Speich,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
628,588.0,3600.0,290.0,0.355,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,
629,923.0,3600.0,290.0,0.6,0.875,0.25,0.5,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,
630,923.0,3600.0,290.0,0.55,0.825,2.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
631,813.0,3600.0,290.0,0.405,0.875,0.25,0.95,0.0,0.0,handbook,False,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
632,873.15,900.0,290.6599175996513,0.56,0.0,0.0,0.0,0.0,0.0,Hollomon ,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
633,373.15,3600.0,290.6976744,0.026,0.0,0.0,0.0,0.0,0.0,Speich,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
634,773.0,10800.0,291.7611531,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
635,810.9277778,3600.0,291.9027743,0.58,0.5,0.0,0.0,0.0,0.0,Grange,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
636,923.0,50.0,292.1781392,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
637,973.0,50.0,293.2484778,0.23,0.99,0.15,0.16,0.0,0.0,Mukherjee,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.02,
638,673.15,3600.0,294.9336132,0.15,0.0,0.021,0.0,0.075,0.0,Tanino,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.006,
639,923.0,3600.0,295.0,0.505,0.875,0.25,0.95,0.0,0.0,handbook,False,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
640,923.0,3600.0,295.0,0.6,0.875,0.25,0.8,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00175,0.0,
641,813.0,3600.0,295.0,0.515,0.75,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
642,588.7055555555555,3600.0,295.617575275,0.335,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,13.558218992353163
643,755.3722222222223,3600.0,295.617575275,0.6,0.66,0.17,0.0,0.0,0.0,handbook,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,16.947773740441455
644,922.0388888888888,3600.0,295.617575275,0.41,0.9,0.25,0.53,0.0,0.0,handbook,False,0.29,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,95.5854438960898
645,755.3722222222223,3600.0,295.617575275,0.335,1.5,0.0,0.0,0.0,0.0,handbook,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,63.72362926405987
646,866.4833333333333,3600.0,295.617575275,0.49,0.75,0.25,0.8,0.0,0.0,handbook,False,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.018,68.74017029123056
647,922.0388888888888,3600.0,295.617575275,0.51,0.89,0.27,0.87,0.0,0.0,handbook,False,0.18,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.017,75.51927978740713
648,922.0388888888888,3600.0,295.617575275,0.41,0.9,0.25,0.53,0.0,0.0,handbook,False,0.29,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,102.63571777211348
649,866.4833333333333,3600.0,295.617575275,0.39,0.68,0.31,0.08,0.0,0.0,handbook,False,0.24,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.012,89.48424534953088
650,922.0388888888888,3600.0,295.617575275,0.48,0.86,0.31,0.53,0.0,0.0,handbook,False,0.24,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.016,82.97630023320137
651,922.0388888888888,3600.0,295.617575275,0.4,0.68,0.28,0.74,0.0,0.0,handbook,False,0.25,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.013,91.51797819838386
652,810.9277777777778,3600.0,295.617575275,0.29,0.85,0.25,0.44,0.0,0.0,handbook,False,0.19,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.021,81.34931395411898
